species_id,sci_name,sci_name_space,main_common_name,order,family,genus,type_voucher,type_kind,type_locality,type_lat,type_lon,museum_abbreviation,museum_name,museum_location,museum_country,qc_reviewed,qc_review_notes,geocode_phase,geocode_query,type_lat_suggested,type_lon_suggested,coordinate_uncertainty_m,geocode_method,geocode_confidence,geocode_notes,review_status
1000590,Erythrocebus_patas,Erythrocebus patas,Common Patas Monkey,Primates,Cercopithecidae,Erythrocebus,untraced (number not known),nonexistent,Senegal.,nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:UNTRACED,skipped
1006404,Eschrichtius_robustus,Eschrichtius robustus,Gray Whale,Artiodactyla,Balaenopteridae,Eschrichtius,UUZM type #205,holotype,"""på Gräsön i Roslagan,"" Graso Island, Uppland, Sweden.",nan,nan,UUZM,"Uppsala University, Museum of Evolution, Zoology section","Uppsala, Sweden",Sweden,,,nominatim,"på Gräsön i Roslagan,"" Graso Island, Uppland, Sweden",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Eschrichtius_robustus.,no_estimate
1006394,Eubalaena_australis,Eubalaena australis,Southern Right Whale,Artiodactyla,Balaenidae,Eubalaena,MNHN-ZM-AC-1921-123,syntypes,"""les baies d'Algoa, du Cap"" (= Algoa Bay, Cape of Good Hope, South Africa).",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,"les baies d'Algoa, du Cap"" (= Algoa Bay, Cape of Good Hope, South Africa), France",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Eubalaena_australis.,no_estimate
1006395,Eubalaena_glacialis,Eubalaena glacialis,North Atlantic Right Whale,Artiodactyla,Balaenidae,Eubalaena,lost (number not known),nonexistent,"North Cape, Norway.",nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:LOST,skipped
1006396,Eubalaena_japonica,Eubalaena japonica,North Pacific Right Whale,Artiodactyla,Balaenidae,Eubalaena,,,"""du Japon"" (= Japan).",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1001996,Euchoreutes_naso,Euchoreutes naso,Long-eared Jerboa,Rodentia,Dipodidae,Euchoreutes,,syntypes,"""probably...sandy plains round city of Yarkand,"" Xinjiang, China.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1005658,Euderma_maculatum,Euderma maculatum,Spotted Bat,Chiroptera,Vespertilionidae,Euderma,"AMNH MO-2991, AMNH MS-3922",holotype,""" ‘caught on a fence,' at Piru [Santa Clara River Valley], in the western part of Ventura County, California.""",nan,nan,AMNH,American Museum of Natural History,"New York, United States of America",United States of America,,,nominatim,"‘caught on a fence,' at Piru [Santa Clara River Valley], in the western part of Ventura County, California, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Euderma_maculatum.,no_estimate
1005357,Eudiscopus_denticulus,Eudiscopus denticulus,Disk-footed Bat,Chiroptera,Vespertilionidae,Eudiscopus,FMNH:Mamm:32195,holotype,"""Phong Saly, Laos. Altitude 4,400 feet [= 1341 m].""",nan,nan,FMNH,Field Museum of Natural History,"Chicago, United States of America",United States of America,accept,[auto] country hint matches Nominatim result,nominatim,"1341 m, United States of America",22.400484,102.143864,5000,nominatim,high,"Nominatim query derived from type_locality for Eudiscopus_denticulus.; match=ຂວານລາສານ Khoan La San 十层大山, ເມືອງຍອດອ, ຜົ້ງສາລີ, ປະເທດລາວ; QC accept: Nominatim match is in Laos (Phongsaly); auto-reject was wrong (Lao script not matched).; QC accept: [auto] country hint matches Nominatim result; QC accept: [auto] country hint matches Nominatim result",proposed
1006141,Eudorcas_albonotata,Eudorcas albonotata,Mongalla Gazelle,Artiodactyla,Bovidae,Eudorcas,BMNH:Mamm:1939.4619,holotype,"East side of White Nile, 40 miles north of Kero, Mongalla, Sudan.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"East side of White Nile, 40 miles north of Kero, Mongalla, Sudan, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Eudorcas_albonotata.,no_estimate
1006142,Eudorcas_rufifrons,Eudorcas rufifrons,Red-fronted Gazelle,Artiodactyla,Bovidae,Eudorcas,"BMNH:Mamm:1844.1.18.24 (= BMNH:Mamm:411b) (= BMNH:Mamm:411c), BMNH:Mamm:1846.1.10.4, BMNH:Mamm:1846.11.20.11, BMNH:Mamm:1846.11.20.8 (= BMNH:Mamm:411a), BMNH:Mamm:413c",syntypes,Senegal.,nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Senegal, United Kingdom",,,,nominatim_rejected,none,"Nominatim query derived from type_locality for Eudorcas_rufifrons.; match=Embassy of Senegal, 39, Marloes Road, Earl's Court, Royal Borough of Kensington and Chelsea, Greater London, England, W8 6LA, United Kingdom; rejected=diplomatic_mission_match",no_estimate
1006742,Eudorcas_rufina,Eudorcas rufina,Red Gazelle,Artiodactyla,Bovidae,Eudorcas,BMNH:Mamm:1894.6.4.1,holotype,"""Hab. Doubtful. Type bought at Algiers""; ""probably the interior of Algeria.""",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,reject,Likely embassy/consulate or incorrect international geocode match.,nominatim,"Hab, United Kingdom",,,,nominatim,none,QC rejected: Likely embassy/consulate or incorrect international geocode match.,no_estimate
1006143,Eudorcas_thomsonii,Eudorcas thomsonii,Thomson's Gazelle,Artiodactyla,Bovidae,Eudorcas,"BMNH:Mamm:1884.12.16.1, BMNH:Mamm:1884.12.16.2",syntypes,"Kilimanjaro district, Kenya.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Kilimanjaro district, Kenya, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Eudorcas_thomsonii.,no_estimate
1006144,Eudorcas_tilonura,Eudorcas tilonura,Eritrean Gazelle,Artiodactyla,Bovidae,Eudorcas,,,"Anseba region, Bogos, Eritrea.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1000991,Eulemur_albifrons,Eulemur albifrons,White-fronted Brown Lemur,Primates,Lemuridae,Eulemur,untraced (number not known),syntypes,Madagascar.,nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:UNTRACED,skipped
1000992,Eulemur_cinereiceps,Eulemur cinereiceps,White-collared Brown Lemur,Primates,Lemuridae,Eulemur,MNHN-ZM-MO-1882-1515,lectotype,"Madagascar, probably Farafangana.",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,"Madagascar, probably Farafangana, France",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Eulemur_cinereiceps.,no_estimate
1000993,Eulemur_collaris,Eulemur collaris,Red-collared Brown Lemur,Primates,Lemuridae,Eulemur,"MNHN-ZM-2007-1545 (= MNHN:type:128) (= MNHN ""6a"") (= MNHN ""73"")",holotype,Madagascar.,nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,Madagascar,-18.924960,46.441642,50000,nominatim,medium,Nominatim query derived from type_locality for Eulemur_collaris.; match=Madagasikara / Madagascar,proposed
1000995,Eulemur_flavifrons,Eulemur flavifrons,Blue-eyed Black Lemur,Primates,Lemuridae,Eulemur,BMNH:Mamm:1867.10.5.19,holotype,Madagascar.,nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,Madagascar,-18.924960,46.441642,50000,nominatim,medium,Nominatim query derived from type_locality for Eulemur_flavifrons.; match=Madagasikara / Madagascar,proposed
1000996,Eulemur_fulvus,Eulemur fulvus,Brown Lemur,Primates,Lemuridae,Eulemur,untraced (number not known),syntypes,Madagascar.,nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:UNTRACED,skipped
1000997,Eulemur_macaco,Eulemur macaco,Black Lemur,Primates,Lemuridae,Eulemur,untraced (number not known),nonexistent,Madagascar.,nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:UNTRACED,skipped
1000998,Eulemur_mongoz,Eulemur mongoz,Mongoose Lemur,Primates,Lemuridae,Eulemur,,holotype,"Comoros, Anjouan Island.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1000999,Eulemur_rubriventer,Eulemur rubriventer,Red-bellied Lemur,Primates,Lemuridae,Eulemur,"MNHN-ZM-MO-1993-4250 (= MNHN:type:123a) (= MNHN ""1834-88"") (= MNHN ""64"")",lectotype,"Madagascar, Tamatave.",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,"Madagascar, Tamatave",-18.155399,49.409835,50000,nominatim,medium,"Nominatim query derived from type_locality for Eulemur_rubriventer.; match=Toamasina, Toamasina I, Atsinanana, Province de Tamatave, 501, Madagasikara / Madagascar",proposed
1001000,Eulemur_rufifrons,Eulemur rufifrons,Red-fronted Brown Lemur,Primates,Lemuridae,Eulemur,BMNH:Mamm:1855.12.24.54,holotype,Madagascar.,nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,Madagascar,-18.924960,46.441642,50000,nominatim,medium,Nominatim query derived from type_locality for Eulemur_rufifrons.; match=Madagasikara / Madagascar,proposed
1001001,Eulemur_rufus,Eulemur rufus,Rufous Brown Lemur,Primates,Lemuridae,Eulemur,"MNHN-ZM-MO-1993-4247 (= MNHN:type:129) (= MNHN ""74"") (= MNHN ""7a""), RMNH.MAM.39065",syntypes,Madagascar.,nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,Madagascar,-18.924960,46.441642,50000,nominatim,medium,Nominatim query derived from type_locality for Eulemur_rufus.; match=Madagasikara / Madagascar,proposed
1001002,Eulemur_sanfordi,Eulemur sanfordi,Sanford's Brown Lemur,Primates,Lemuridae,Eulemur,AMNH M-100585,holotype,"Madagascar, Montagne d'Ambre.",nan,nan,AMNH,American Museum of Natural History,"New York, United States of America",United States of America,accept,[auto] country hint matches Nominatim result,nominatim,"Madagascar, Montagne d'Ambre",-12.596251,49.152926,5000,nominatim,high,"Nominatim query derived from type_locality for Eulemur_sanfordi.; match=Montagne d'Ambre, Antsiranana II, Diana, Province d'Antsiranana, Madagasikara / Madagascar; QC accept: [auto] country hint matches Nominatim result; QC accept: [auto] country hint matches Nominatim result; QC accept: [auto] country hint matches Nominatim result",proposed
1005904,Eumetopias_jubatus,Eumetopias jubatus,Steller Sea Lion,Carnivora,Otariidae,Eumetopias,lost (number not known),nonexistent,"""Aufenthalt in dem nordlichen Theil des stillen Meeres…westlichen Küste von America…ostlichen von Kamtschatka…Inseln…Küsten unter dem 56ten Grade der Breite liegen"" (north part of the Pacific Ocean, Commander and Bering islands).",nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:LOST,skipped
1005174,Eumops_auripendulus,Eumops auripendulus,Black Bonneted Bat,Chiroptera,Molossidae,Eumops,,,"""Guiana."" Restricted by A. M. Husson in 1962 to French Guiana.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1005175,Eumops_bonariensis,Eumops bonariensis,Common Dwarf Bonneted Bat,Chiroptera,Molossidae,Eumops,MSNG (number not known),holotype,"""Buenos-Aires,"" Argentina.",nan,nan,MSNG,Museum of Natural History “Giacomo Doria” (Museo Civico di Storia Naturale Giacomo Doria),"Genoa, Italy",Italy,,,skipped,,,,,skipped,none,voucher_number_unknown,skipped
1005178,Eumops_dabbenei,Eumops dabbenei,Big Bonneted Bat,Chiroptera,Molossidae,Eumops,BMNH:Mamm:1914.4.4.8,holotype,"""Chaco, Argentina."" Restricted by R. M. Barquez and colleagues in 1999 to ""Argentina, Chaco, Tartagal.""",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Chaco, Argentina",-26.382965,-60.881609,50000,nominatim,medium,"Nominatim query derived from type_locality for Eumops_dabbenei.; match=Chaco, Argentina",proposed
1005179,Eumops_delticus,Eumops delticus,Delta Bonneted Bat,Chiroptera,Molossidae,Eumops,BMNH:Mamm:1923.8.9.7,holotype,"""Caldeirão,"" Ilha Marajó, Pará, Brazil.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Caldeirão,"" Ilha Marajó, Pará, Brazil, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Eumops_delticus.,no_estimate
1005180,Eumops_ferox,Eumops ferox,Fierce Bonneted Bat,Chiroptera,Molossidae,Eumops,ZMB 2587,lectotype,"""Fundador,"" Camarioca, Cuba.",nan,nan,ZMB,Museum für Naturkunde,"Berlin, Germany",Germany,,,nominatim,"Fundador,"" Camarioca, Cuba, Germany",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Eumops_ferox.,no_estimate
1005181,Eumops_floridanus,Eumops floridanus,Florida Bonneted Bat,Chiroptera,Molossidae,Eumops,MCZ:VP:VPM-17672,holotype,"""no. 2 Bed, at Melbourne, Brevard County, Florida.""",nan,nan,MCZ,The Louis Agassiz Museum of Comparative Zoology,"Cambridge, United States of America",United States of America,,,nominatim,"no, United States of America",37.556635,-95.331660,50000,nominatim,medium,"Nominatim query derived from type_locality for Eumops_floridanus.; match=Neosho County, Kansas, United States",proposed
1005182,Eumops_glaucinus,Eumops glaucinus,Wagner's Bonneted Bat,Chiroptera,Molossidae,Eumops,NMW (unnumbered),holotype,"""Cuyaba [= Cuiabá],"" Mato Grosso, Brazil.",nan,nan,NMW,Naturhistorisches Museum Wien,"Vienna, Austria",Austria,,,nominatim,"Cuiabá, Austria",-15.583317,-56.121659,50000,nominatim,medium,"Nominatim query derived from type_locality for Eumops_glaucinus.; match=Rua Austria, Santa Rosa, Cuiabá, Mato Grosso, Região Centro-Oeste, 78040-000, Brasil",proposed
1005183,Eumops_hansae,Eumops hansae,Sanborn's Bonneted Bat,Chiroptera,Molossidae,Eumops,USNM:MAMM:200993,holotype,"""Colonia Hansa, near Joinville, Santa Catherina, Brazil.""",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"Colonia Hansa, near Joinville, Santa Catherina, Brazil, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Eumops_hansae.,no_estimate
1005185,Eumops_nanus,Eumops nanus,Northern Dwarf Bonneted Bat,Chiroptera,Molossidae,Eumops,BMNH:Mamm:1900.7.11.99,holotype,"""Bogava [= Bugaba District], Chiriqui [Province], Panama (alt. 250 m.).""",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Bugaba District, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Eumops_nanus.,no_estimate
1005186,Eumops_patagonicus,Eumops patagonicus,Patagonian Dwarf Bonneted Bat,Chiroptera,Molossidae,Eumops,BMNH:Mamm:1923.12.12.18,holotype,"""Buenos Ayres [= Buenos Aires],"" Argentina.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Buenos Aires, United Kingdom",,,,nominatim_rejected,none,"Nominatim query derived from type_locality for Eumops_patagonicus.; match=Buenos Aires, 13-19, Old Palace Terrace, St Margarets, London Borough of Richmond upon Thames, Greater London, England, TW9 1EA, United Kingdom; rejected=country_mismatch: expected one of [Argentina]",no_estimate
1005187,Eumops_perotis,Eumops perotis,Western Bonneted Bat,Chiroptera,Molossidae,Eumops,AMNH MS-435,holotype,"""Brasilien."" Restricted by C. C. Sanborn in 1932 to ""Villa San Salvador, Campos des Goaytocasas, Rio Parahyba, Brazil.""",nan,nan,AMNH,American Museum of Natural History,"New York, United States of America",United States of America,,,nominatim,"Brasilien, United States of America",,,,nominatim_rejected,none,"Nominatim query derived from type_locality for Eumops_perotis.; match=Embassy of Brazil, 3006, Massachusetts Avenue Northwest, Woodland-Normanstone, Woodley Park, Ward 3, Washington, District of Columbia, 20008, United States; rejected=diplomatic_mission_match",no_estimate
1005188,Eumops_trumbulli,Eumops trumbulli,Trumbull's Bonneted Bat,Chiroptera,Molossidae,Eumops,BMNH:Mamm:1899.11.2.1,holotype,"""Para,"" Brazil.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Para,"" Brazil",-4.749393,-52.897301,50000,nominatim,medium,"Nominatim query derived from type_locality for Eumops_trumbulli.; match=Pará, Região Norte, Brasil",proposed
1005189,Eumops_underwoodi,Eumops underwoodi,Underwood's Bonneted Bat,Chiroptera,Molossidae,Eumops,AMNH M-126862,holotype,"""El Pedrero, 6 kilometers north of Chinaela; elevation about 3000 feet [= 914 m]; Department La Paz, Honduras.""",nan,nan,AMNH,American Museum of Natural History,"New York, United States of America",United States of America,,,nominatim,"914 m, United States of America",35.206028,-111.643546,50000,nominatim,medium,"Nominatim query derived from type_locality for Eumops_underwoodi.; match=914, North San Francisco Street, Flagstaff, Coconino County, Arizona, 86001, United States",proposed
1002479,Euneomys_chinchilloides,Euneomys chinchilloides,Patagonian Chinchilla Rat,Rodentia,Cricetidae,Euneomys,BMNH:Mamm:1855.12.26.111,holotype,"""south shore of the Strait of Magellan, near the Eastern entrance."" Restricted by J. K. Braun and U. F. J. Pardiñas in 2015 to ""near Bahia [Bahía] San Sebastián on the Argentina side of Tierra del Fuego.""",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"south shore of the Strait of Magellan, near the Eastern entrance, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Euneomys_chinchilloides.,no_estimate
1002480,Euneomys_fossor,Euneomys fossor,Salta Chinchilla Rat,Rodentia,Cricetidae,Euneomys,BMNH:Mamm:1899.2.22.25,holotype,"""Salta Province, N. Argentina.""",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Salta Province, N, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Euneomys_fossor.,no_estimate
1001040,Euoticus_elegantulus,Euoticus elegantulus,Southern Needle-clawed Galago,Primates,Galagidae,Euoticus,ANSP 956/?2781,holotype,"Gabon, Ogooué River, Njola.",nan,nan,ANSP,Academy of Natural Sciences of Drexel University,"Philadelphia, United States of America",United States of America,,,nominatim,"Gabon, Ogooué River, Njola, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Euoticus_elegantulus.,no_estimate
1001041,Euoticus_pallidus,Euoticus pallidus,Northern Needle-clawed Galago,Primates,Galagidae,Euoticus,"BMNH:Mamm:1863.4.16.11, BMNH:Mamm:1863.4.16.12",syntypes,"Equatorial Guinea, Bioko.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Equatorial Guinea, Bioko, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Euoticus_pallidus.,no_estimate
